"","State","Year","Month","Quantity.sum","Acquisition.Value.sum","ov_ammo_quantity.sum","ov_ammo_totalcost.sum","ov_armor_quantity.sum","ov_armor_totalcost.sum","ov_bags_quantity.sum","ov_bags_totalcost.sum","ov_build_quantity.sum","ov_build_totalcost.sum","ov_boats_quantity.sum","ov_boats_totalcost.sum","ov_camping_quantity.sum","ov_camping_totalcost.sum","ov_car_quantity.sum","ov_car_totalcost.sum","ov_cooking_quantity.sum","ov_cooking_totalcost.sum","ov_clothing_quantity.sum","ov_clothing_totalcost.sum","ov_disaster_quantity.sum","ov_disaster_totalcost.sum","ov_electro_quantity.sum","ov_electro_totalcost.sum","ov_farming_quantity.sum","ov_farming_totalcost.sum","ov_generator_quantity.sum","ov_generator_totalcost.sum","ov_guncase_quantity.sum","ov_guncase_totalcost.sum","ov_lights_quantity.sum","ov_lights_totalcost.sum","ov_material_quantity.sum","ov_material_totalcost.sum","ov_med_quantity.sum","ov_med_totalcost.sum","ov_mrap_quantity.sum","ov_mrap_totalcost.sum","ov_office_quantity.sum","ov_office_totalcost.sum","ov_plane_quantity.sum","ov_plane_totalcost.sum","ov_quallife_quantity.sum","ov_quallife_totalcost.sum","ov_record_quantity.sum","ov_record_totalcost.sum","ov_rope_quantity.sum","ov_rope_totalcost.sum","ov_shipping_quantity.sum","ov_shipping_totalcost.sum","ov_signs_quantity.sum","ov_signs_totalcost.sum","ov_training_quantity.sum","ov_training_totalcost.sum","ov_tools_quantity.sum","ov_tools_totalcost.sum","ov_weapon_quantity.sum","ov_weapon_totalcost.sum","State","Year","Month","day.mean"
"3242","South Carolina","2012","June",14,293502.9,0,0,0,0,0,0,0,0,0,0,0,0,5,200270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92901.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,331,"South Carolina","2012","June",15.4285714285714
"3243","South Carolina","2012","July",52,379149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,364916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,14233,"South Carolina","2012","July",20.6222222222222
"3244","South Carolina","2012","August",59,41392,0,0,0,0,0,0,0,0,0,0,0,0,1,41061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,331,"South Carolina","2012","August",4.5
"3245","South Carolina","2012","September",6,923366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,922704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,662,"South Carolina","2012","September",9.66666666666667
"3246","South Carolina","2012","October",71,12920.45,50,12.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9337.52,0,0,0,0,0,0,0,0,0,0,11,3370.82,"South Carolina","2012","October",30
"3247","South Carolina","2012","November",89,72825.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3139,0,0,0,0,0,0,0,0,0,0,0,0,78,69686.61,"South Carolina","2012","November",26.7575757575758
"3248","South Carolina","2012","December",38,132526.69,6,61.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,60000,0,0,0,0,4,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,71300.6,0,0,0,0,0,0,0,0,0,0,19,964.66,"South Carolina","2012","December",14.0833333333333
"3249","South Carolina","2013","January",77,4590.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15.16,0,0,0,0,0,0,0,0,0,0,15,341.66,0,0,0,0,0,0,0,0,0,0,0,0,48,963.93,0,0,0,0,0,0,0,0,0,0,8,3270,"South Carolina","2013","January",11.9166666666667
"3250","South Carolina","2013","February",49,1393.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,15.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1378.37,"South Carolina","2013","February",13
"3251","South Carolina","2013","March",215,40812.32,0,0,0,0,0,0,24,4.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,40807.63,"South Carolina","2013","March",15.5744680851064
"3252","South Carolina","2013","April",38,198542.85,0,0,0,0,0,0,0,0,0,0,0,0,2,82122,0,0,0,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95090.5,0,0,33,1330.35,"South Carolina","2013","April",15.3333333333333
"3253","South Carolina","2013","May",100,93922.46,0,0,3,1116.59,0,0,0,0,0,0,0,0,5,83211.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,989,5,1236.07,0,0,6,6392,0,0,0,0,0,0,0,0,0,0,80,976.83,"South Carolina","2013","May",10.6923076923077
"3254","South Carolina","2013","June",6,212217.24,0,0,0,0,0,0,0,0,0,0,0,0,6,212217.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Carolina","2013","June",8.83333333333333
"3255","South Carolina","2013","July",13,45146.2,0,0,10,4060.79,0,0,0,0,0,0,0,0,3,41085.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Carolina","2013","July",11.6666666666667
"3256","South Carolina","2013","August",28,43845,0,0,0,0,0,0,0,0,0,0,0,0,1,41061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1368,2,1416,0,0,0,0,0,0,0,0,0,0,0,0,"South Carolina","2013","August",21.3333333333333
"3257","South Carolina","2013","September",109,4836177.12,0,0,0,0,0,0,0,0,0,0,0,0,4,227048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4606000,0,0,0,0,0,0,97,3115,0,0,0,0,0,0,0,0,0,0,8,4606014.12,"South Carolina","2013","September",15.2142857142857
"3258","South Carolina","2013","October",576,1199584.3,0,0,0,0,0,0,0,0,0,0,0,0,6,362454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,824000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,837130.3,"South Carolina","2013","October",23.4035087719298
"3259","South Carolina","2013","November",177,52916.15,31,61.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8000,0,0,0,0,0,0,12,341.66,0,0,0,0,0,0,0,0,0,0,0,0,35,4092,0,0,0,0,0,0,6,30400,0,0,92,10021.06,"South Carolina","2013","November",15.1304347826087
"3260","South Carolina","2013","December",132,520465.74,0,0,0,0,0,0,0,0,0,0,0,0,3,20.08,0,0,0,0,1,2306.34,0,0,2,513408,0,0,0,0,37,341.66,0,0,0,0,0,0,0,0,0,0,45,1368,33,1978.05,0,0,0,0,0,0,0,0,0,0,11,1043.61,"South Carolina","2013","December",13.7692307692308
"3261","South Carolina","2014","January",120,43837.97,0,0,1,1228.2,0,0,0,0,0,0,0,0,1,41061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,152.86,0,0,0,0,0,0,0,0,0,0,0,0,5,442,0,0,0,0,0,0,0,0,0,0,111,953.91,"South Carolina","2014","January",15.5555555555556
"3262","South Carolina","2014","February",34,3893337.65,0,0,0,0,0,0,0,0,0,0,0,0,1,43376,0,0,0,0,1,182458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3665000,0,0,0,0,0,0,5,1641,0,0,0,0,2,183.27,0,0,0,0,25,3665679.38,"South Carolina","2014","February",11.2857142857143
"3263","South Carolina","2014","March",5642,13066960.42,2127,1347.06,230,283823.04,0,0,6,2869.52,0,0,235,1245.24,155,909395.3,0,0,430,483.06,119,47340.85,17,195619.02,2,327123,0,0,0,0,13,6001.26,71,240.64,34,14093.89,1,689000,6,53033.58,27,5666.62,75,44657.55,547,10424838.21,0,0,0,0,0,0,10,20814,0,0,1538,728368.58,"South Carolina","2014","March",18.0248868778281
"3264","South Carolina","2014","April",97,84697.68,0,0,0,0,0,0,0,0,0,0,0,0,2,79475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3111.68,0,0,0,0,0,0,0,0,0,0,91,2111,"South Carolina","2014","April",6.27272727272727
"3265","South Carolina","2014","May",18,3034275.42,0,0,0,0,0,0,0,0,0,0,0,0,1,43376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2932000,0,0,0,0,0,0,8,58850,0,0,0,0,0,0,0,0,0,0,9,2932049.42,"South Carolina","2014","May",19.7142857142857
"3266","South Carolina","2014","June",1126,37889.83,1000,24.22,0,0,0,0,0,0,0,0,0,0,1,34569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2202,0,0,0,0,0,0,0,0,0,0,25,1094.61,"South Carolina","2014","June",21.5
"3267","South Carolina","2014","July",157,141440.08,20,61.43,0,0,0,0,20,3.21,0,0,0,0,1,88634,2,530,0,0,0,0,0,0,0,0,0,0,0,0,11,683.32,0,0,0,0,0,0,0,0,0,0,0,0,20,25058.32,0,0,0,0,0,0,0,0,0,0,83,26469.8,"South Carolina","2014","July",16.5263157894737
"3268","South Carolina","2014","August",577,490243.97,0,0,0,0,0,0,0,0,0,0,0,0,2,100916,0,0,0,0,3,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,114033,0,0,0,0,0,0,0,0,0,0,562,274968.97,"South Carolina","2014","August",26.6582524271845
"3269","South Carolina","2014","September",93,635330.71,0,0,0,0,0,0,0,0,0,0,0,0,8,288579.13,0,0,0,0,3,7132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,313404.58,0,0,0,0,0,0,0,0,0,0,35,26215,"South Carolina","2014","September",22.8909090909091
"3270","South Carolina","2014","October",3722,323254.72,0,0,155,178.36,145,638.16,4,1861.2,20,2342.01,111,34324.3,17,63556.42,13,4271.2,116,159.14,0,0,22,3630,1,25430.85,3,2819.56,0,0,2283,1075.34,0,0,223,44696.76,0,0,10,1314.15,0,0,76,57479.18,270,21436.04,0,0,15,44.2,0,0,0,0,35,5784.45,191,52181.15,"South Carolina","2014","October",17.2451612903226
"3271","South Carolina","2014","November",4527,580693.24,58,1386.77,16,166.93,79,841.72,1,105,0,0,55,99.95,7,85029.09,22,17720.18,1682,615.67,550,63.79,7,711.58,1,72325,5,35388,0,0,14,5586.44,0,0,1341,1590.07,0,0,53,283.51,7,1159.78,229,20379.87,245,273012.07,0,0,1,12445.98,0,0,28,177.93,15,4122.91,111,47481,"South Carolina","2014","November",15.7253886010363
"3272","South Carolina","2014","December",2384,563331.35,82,1398.88,65,1277.45,288,832.4,2,5533,0,0,78,705.71,12,327702.83,14,12172,1296,599.29,269,762.37,3,17395,9,116685.26,0,0,0,0,123,11537.36,0,0,1,1240.62,0,0,6,3230,21,4969.89,45,4549,37,2311.02,0,0,4,587.1,0,0,0,0,17,12168.24,12,37673.93,"South Carolina","2014","December",14.989898989899
"3273","South Carolina","2015","January",1333,719012.41,21,291.11,13,11.75,91,421.59,0,0,0,0,140,174254.23,14,327518,2,662.5,338,582.66,261,153.95,6,8700,1,90375,0,0,0,0,11,56.96,0,0,97,2276.31,0,0,16,857.01,20,32.07,134,11227.37,24,4032.7,0,0,0,0,0,0,4,793.12,54,32463.07,86,64303.01,"South Carolina","2015","January",13.1278195488722
"3274","South Carolina","2015","February",1979,531165.82,110,1385.76,120,36.45,95,384.43,18,139.34,0,0,222,31255.42,20,353089.37,98,827.24,153,215.79,6,1325.15,32,2471.86,2,53380.88,0,0,0,0,193,1401.03,0,0,463,6994.17,0,0,59,5029.42,0,0,209,4419.88,11,11167,0,0,9,14937.68,0,0,32,887.72,60,22796.56,67,19020.67,"South Carolina","2015","February",12.2894736842105
"3275","South Carolina","2015","March",4984,1517300.22,64,1385.76,216,626.5,480,4911.37,57,71226.14,0,0,57,545.14,11,109112.77,20,2376.89,2565,1791.23,155,40922.76,4,11172,0,0,2,92046,0,0,269,4857.94,0,0,584,6810.27,0,0,64,7861.74,104,1629.98,39,6600.2,42,1116493.95,0,0,17,12618.32,0,0,29,5688.22,14,8432.28,191,10190.76,"South Carolina","2015","March",19.8139534883721
"3276","South Carolina","2015","April",2420,763596.11,0,0,1,102.42,180,696.89,4,6134.87,12,72.25,50,6.06,15,277852.14,7,1031.88,1004,729.03,14,18575,20,166.94,3,247683,2,26705.2,14,297,111,19317.11,0,0,249,2907.22,0,0,64,4537.7,1,8223.1,255,27637,178,29773.05,0,0,0,0,3,0,7,1586.24,3,7284.34,223,82277.67,"South Carolina","2015","April",13.9383886255924
"3277","South Carolina","2015","May",942,739836.74,58,2761.43,0,0,60,1270.84,9,67870.72,0,0,35,631.7,4,234756,85,267.39,177,115.48,8,11443.15,1,225000,1,0,2,2695.99,0,0,47,5560.94,3,28.29,254,751.04,0,0,23,2848.2,8,13166,1,148432,51,12600,10,1003.92,4,382.77,0,0,11,3967.03,25,3139.05,65,1144.8,"South Carolina","2015","May",17.8219178082192
"3278","South Carolina","2015","June",804,3228546.1,9,8271.15,0,0,10,2986.45,6,208.58,0,0,40,328.91,4,95257.6,241,87.17,30,48.72,3,368528,0,0,0,0,17,177830.1,0,0,16,200,0,0,243,732.41,1,5410.87,17,587.1,12,8945.1,92,323.96,42,7200,0,0,3,36572.12,0,0,8,2502708.86,3,8719,8,9010.87,"South Carolina","2015","June",15.6621621621622
"3279","South Carolina","2015","July",1661,199741.63,100,12.11,0,0,125,3069.07,2,966.83,0,0,1,0,113,36503.88,176,2015.54,77,1914.51,11,60.71,0,0,7,10.83,26,92693.27,0,0,154,9037.13,425,830.36,68,4639.7,0,0,35,346.1,105,48.32,45,867.35,38,9000,60,614.22,11,35733.76,18,732.58,0,0,3,134.94,11,454.52,"South Carolina","2015","July",16.5955056179775
"3280","South Carolina","2015","August",1687,286207.42,0,0,0,0,0,0,1,37532,0,0,820,226079.78,16,539.6,88,1151.8,19,68.04,20,110.63,83,665.67,1,0,0,0,0,0,55,596.82,75,0,85,2299.68,0,0,27,14.13,25,15.33,46,2377.36,121,494.82,40,0,0,0,0,0,6,3189.11,41,3854.07,118,7218.58,"South Carolina","2015","August",14.2068965517241
"3281","South Carolina","2015","September",833,208499.36,60,17.33,0,0,97,255.21,10,38577.71,0,0,0,0,15,8473.57,106,629.07,227,271.85,25,82549.31,10,75.34,0,0,1,9922.25,0,0,40,683.32,30,263.25,60,2246.55,0,0,39,792.17,20,32.07,15,124.74,61,1761.28,0,0,1,2546.72,0,0,6,777.62,0,0,10,58500,"South Carolina","2015","September",20.4423076923077
"3282","South Dakota","1995","June",1,65070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65070,"South Dakota","1995","June",13
"3283","South Dakota","1998","May",6,25800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25800,0,0,0,0,0,0,0,0,0,0,0,0,"South Dakota","1998","May",28
"3284","South Dakota","1999","June",2,489688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,489688,"South Dakota","1999","June",9
"3285","South Dakota","2004","May",2,381634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,381634,0,0,0,0,0,0,0,0,0,0,0,0,"South Dakota","2004","May",17
"3286","South Dakota","2006","January",6,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,828,"South Dakota","2006","January",20
"3287","South Dakota","2006","February",2,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,998,"South Dakota","2006","February",14
"3288","South Dakota","2006","March",10,4990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4990,"South Dakota","2006","March",17
"3289","South Dakota","2006","June",27,13473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13473,"South Dakota","2006","June",13
"3290","South Dakota","2006","October",6,3773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3773,"South Dakota","2006","October",20.1666666666667
"3291","South Dakota","2006","November",17,8483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8483,"South Dakota","2006","November",15
"3292","South Dakota","2006","December",141,37809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,37809,"South Dakota","2006","December",10.7234042553191
"3293","South Dakota","2007","February",184,100347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,100347,"South Dakota","2007","February",19.4239130434783
"3294","South Dakota","2007","March",108,18153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,18153,"South Dakota","2007","March",27.4722222222222
"3295","South Dakota","2007","April",35,17465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,17465,"South Dakota","2007","April",18.3714285714286
"3296","South Dakota","2007","August",1,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,108,"South Dakota","2007","August",24
"3297","South Dakota","2008","October",2,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,998,"South Dakota","2008","October",6
"3298","South Dakota","2010","February",15,4965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4965,"South Dakota","2010","February",4
"3299","South Dakota","2010","May",13,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,993,"South Dakota","2010","May",15
"3300","South Dakota","2010","August",18,5958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5958,"South Dakota","2010","August",11
"3301","South Dakota","2010","September",4,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,331,"South Dakota","2010","September",9
"3302","South Dakota","2010","November",12,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,993,"South Dakota","2010","November",15.6666666666667
"3303","South Dakota","2011","January",16,7984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7984,"South Dakota","2011","January",27
"3304","South Dakota","2011","February",3,82922,0,0,0,0,0,0,0,0,0,0,0,0,2,82122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,800,0,0,0,0,0,0,0,0,0,0,0,0,"South Dakota","2011","February",9
"3305","South Dakota","2011","October",1,244844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,244844,"South Dakota","2011","October",26
"3306","South Dakota","2011","December",6,41354.55,0,0,0,0,0,0,0,0,0,0,0,0,1,41061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,293.55,"South Dakota","2011","December",9.5
"3307","South Dakota","2012","January",8,428504,0,0,0,0,0,0,0,0,0,0,0,0,4,426508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1996,"South Dakota","2012","January",14.75
"3308","South Dakota","2012","February",1,172193,0,0,0,0,0,0,0,0,0,0,0,0,1,172193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Dakota","2012","February",7
"3309","South Dakota","2012","March",39,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,662,"South Dakota","2012","March",4
"3310","South Dakota","2012","April",27,441709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,441709,"South Dakota","2012","April",26.8888888888889
"3311","South Dakota","2012","May",176,1655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,1655,"South Dakota","2012","May",30
"3312","South Dakota","2012","June",9,42889,0,0,0,0,0,0,0,0,0,0,0,0,1,41061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1828,"South Dakota","2012","June",20.2
"3313","South Dakota","2012","December",2,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Dakota","2012","December",10
"3314","South Dakota","2013","January",2,12918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Dakota","2013","January",29.5
"3315","South Dakota","2013","February",61,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Dakota","2013","February",28
"3316","South Dakota","2013","March",95,2029.09,90,12.11,0,0,0,0,0,0,0,0,0,0,2,880.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1136,"South Dakota","2013","March",11.2
"3317","South Dakota","2013","May",16,35328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,35328,0,0,0,0,0,0,0,0,0,0,0,0,"South Dakota","2013","May",21
"3318","South Dakota","2013","June",3,1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1497,"South Dakota","2013","June",11
"3319","South Dakota","2013","September",1,4673.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4673.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Dakota","2013","September",17
"3320","South Dakota","2013","November",2,816.46,0,0,0,0,0,0,0,0,0,0,0,0,2,816.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Dakota","2013","November",5
"3321","South Dakota","2013","December",7,10133.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9802.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,331,"South Dakota","2013","December",24
"3322","South Dakota","2014","January",1,1080,0,0,0,0,0,0,1,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Dakota","2014","January",30
